ID_Avis,Date,Secteur,Entreprise,Note_Etoiles,Sentiment_IA,Theme_IA,Texte_Avis,Score_Confiance
559d4165-1b8d-4c23-9187-3c61e2122c33,2020-08-21,Entertainment,Allocine_App,3,Positif,films | film | cinéma,"super application, mais impossible depuis quelques jours d'enregistrer les films vus en les notant ...dommage, sans ce bug qui tarde à être corrigé je mettrais 5 étoiles",0.42283013463020325
384c650b-b608-44d2-8782-d62b4f7caccd,2020-08-21,Entertainment,Allocine_App,2,Négatif,films | film | cinéma,les boutons vu et envie de voir ne fonctionnent plus !,0.5324537754058838
03a92188-abb5-4a73-9e7b-525c038375b6,2020-08-20,Entertainment,Allocine_App,3,Négatif,films | film | cinéma,"trop souvent cette appli comporte des bugs. maintenant je ne peux plus ajouter un film a ma liste ""envie de voir""...",0.47604796290397644
1fe555f6-f154-41d7-8612-f5a853ec6f1c,2020-08-20,Entertainment,Allocine_App,3,Négatif,films | film | cinéma,"le concept de l'application est génial, la seule chose qui manque est une application qui fonctionne, je m'explique, je ne peux plus ajouter un film à ""envie de voir"" ou à ""vu"" et je ne peux plus noter les films quand je le fait cela me dit qu'il y a une erreur qui a empêché l'envoi. ceci rend donc l'appli inutile. de plus, un point énervant est le spam de la demande d'activer la géolocalisation qui est insupportable. en conclusion, une application mieux faite et sans bug, la rendrait génial.",0.4770756959915161
553c91e4-6e69-4529-bae0-26aeebda5641,2020-08-18,Entertainment,Allocine_App,1,Négatif,pub | pubs | trop,il y a vraiment trop de pub maintenant,0.38462990522384644
09a345b8-0114-4f11-b00e-1bcf18a3f65c,2020-08-18,Entertainment,Allocine_App,5,Positif,bien | très | super,c est tout simplement super,0.804477334022522
4df715a8-dd83-40f1-95e3-201154ea4bca,2020-08-17,Entertainment,Allocine_App,5,Positif,rien | trop | dire,super cute rien a redire,0.7185821533203125
e6d185b3-0aa2-449e-81b2-97cf87f11354,2020-08-16,Entertainment,Allocine_App,3,Négatif,films | film | cinéma,"il faut faire quelque chose avec la gestion de la mémoire vive de l'application. on dirait qu'elle garde en mémoire toutes les pages consultées depuis l'ouverture de l'application (pages entières). après 5 min de navigation de page en page, l'application est très lente, voir impossible à utiliser. également ça aurait été bien d'avoir une liste avec les acteurs, actrices et réalisateurs préférés.",0.4937795102596283
b54aa412-49e9-44c8-b5ad-a829f815ff9a,2020-08-16,Entertainment,Allocine_App,1,Négatif,films | film | cinéma,"beaucoup de bugs ces derniers temps c'est horrible je trouve que pouvoir être notifié des sorties cinéma est très pratique mais j'aurais aimé retrouver les films dans un agenda, pour savoir a peu près combien de temps il reste. car quand on les a mis depuis longtemps on ne sait plus lequel sort quand",0.5086461305618286
7bac8054-0d27-4945-bf48-799748b64a88,2020-08-16,Entertainment,Allocine_App,1,Négatif,pubs | imdb | pub,"application de plus en plus lente, de plus en plus de pub. vous allez perdre votre monopole si vous continuez ainsi. j'utilisais imdb en complément de allocine. merci au revoir je vai passer à 100% sur imdb.",0.4554855525493622
0a34fbfc-82da-4985-bc88-2a72d4a43f25,2020-08-15,Entertainment,Allocine_App,4,Positif,application | facile | très,pratique.... simple.... rien a redire ....merci,0.41917306184768677
cc49de04-03f7-4e1f-98ca-cb815effab5a,2020-08-15,Entertainment,Allocine_App,5,Positif,films | cinéma | film,très bon application qui permet de vraiment donner son avis de voir si les films son sous côté ou sur côté,0.5296136140823364
88b5bc64-0714-4b48-b173-1119a253d6de,2020-08-13,Entertainment,Allocine_App,4,Positif,pub | pubs | trop,moins de pubs et ce sera parfait.,0.8015597462654114
c56bf735-24d7-4bb8-9108-d494131b4613,2020-08-13,Entertainment,Allocine_App,1,Négatif,films | film | cinéma,autant avant l'application était bien autant maintenant elle ne sert a rien impossible de noter un film ou encore de l'ajouter a notre collection sans voir le mot erreur apparaitre,0.46171143651008606
51b92ef2-30df-4058-bf0c-da4ceeee0c37,2020-08-13,Entertainment,Allocine_App,5,Positif,films | cinéma | film,"très bonne application. qui vous parle de beaucoup de film, série, acteurs, actrices....",0.5219948887825012
af09b201-0084-4de3-a903-f7e62526dd14,2020-08-13,Entertainment,Allocine_App,4,Neutre,films | film | cinéma,assez complet mais je ne sais pas si c'est à cause du covid ou juste un problème de l'application mais certains jours n'ont aucun films de programmés alors que je sais que mon cinéma est ouvert... avez vous une réponse à cela?,0.7450771331787109
3c3c983c-a0f1-4a57-8908-62ce5f441425,2020-08-11,Entertainment,Allocine_App,3,Neutre,films | film | cinéma,"application indispensable pour aller au cinéma, trouver un film, une séance, etc. je mettrais 5 étoiles mais j'en enlève 2 car depuis un moment impossible de classer les films comme ""à voir"" ou de les noter...",0.756541907787323
80c7589f-972b-41c7-8c28-15a8eebfe2ee,2020-08-10,Entertainment,Allocine_App,5,Positif,parfait | tout | pass,juste parfait !,0.9308986663818359
c1337a4f-56fc-4b25-bdff-8beeb1abe850,2020-08-09,Entertainment,Allocine_App,4,Neutre,films | film | cinéma,"très bonne application mais depuis quelques semaines, il est impossible de publier un avis sur un film ou même de le noter...",0.48150578141212463
af9ca89b-e7b9-41d2-b51b-33d58ca8aa3f,2020-08-09,Entertainment,Allocine_App,1,Positif,rien | trop | dire,sees tro cool,0.425981730222702
5f3c2adf-3614-4854-98e5-d232a45de8e3,2020-08-08,Entertainment,Allocine_App,1,Négatif,étoile | étoiles | une,"obligé de ne mettre qu'une étoile. je ne peux plus me connecter à mon compte. ""une erreur est survenue"". et ça fait un moment. que font les développeurs ?",0.9512448906898499
133d8b00-70be-4c23-8fe7-f7f1c20ed005,2020-08-08,Entertainment,Allocine_App,4,Positif,bien | très | super,excellent☝️,0.30857783555984497
104aa48b-8bbb-46f6-899f-a26767039273,2020-08-07,Entertainment,Allocine_App,1,Négatif,films | film | cinéma,ne peux pas enregistrer le cinéma de ma ville,0.3472028374671936
639ef9ac-09f6-44cd-9c82-40ed598457ad,2020-08-06,Entertainment,Allocine_App,2,Neutre,films | cinéma | film,"dans ""mon profil"": noter les films vus beugue; inscrire un film en ""a voir"" beugue. dommage, c'est une des meilleurs fonctionnalité",0.5186466574668884
2426e8f8-af1d-41bd-a124-b9ce1de7d09e,2020-08-06,Entertainment,Allocine_App,1,Négatif,fonctionne | ne | marche,ne fonctionne pas.,0.8800522685050964
7ee0b33d-f031-44d0-822d-3357224b4702,2020-08-06,Entertainment,Allocine_App,5,Positif,application | facile | très,"bonne appli. utilisation facile, claire et je trouve toujours ce que je cherche.",0.5187757015228271
e74c484e-1927-4acf-99f3-4bc0c51126a5,2020-08-05,Entertainment,Allocine_App,5,Neutre,application | facile | très,j'aime essayer cette application d'abord.,0.34818533062934875
8013cae8-c0a0-4cee-b0e5-46e8d8e82155,2020-08-03,Entertainment,Allocine_App,4,Positif,application | facile | très,nette amélioration ...,0.4726361334323883
7aa4355f-2e6e-4612-a63d-e3722e1016bf,2020-08-02,Entertainment,Allocine_App,1,Négatif,films | film | cinéma,"à chaque fois que j'essaie de noter un film ça me dit une erreur a empêché l'envoi de la critique, de plus je n'arrive pas à cocher vu après avoir vu un film. je trouve que l'application a du potentiel mais qu'il lui manque beaucoup d'améliorations",0.5559665560722351
26a3d301-91fd-4467-b9c4-b2c1f3ed3b07,2020-07-30,Entertainment,Allocine_App,3,Neutre,films | film | cinéma,"je mettrais 5 étoiles si je n'avais pas un problème depuis quelques temps : en effet depuis quelques jours je ne parviens plus à ajouter des films dans ""vus"" ou ""envie de voir"" et je ne peux plus les noter. c'est dommage car ce sont les fonctionnalités de l'application que j'aime le plus. or, quand je veux mettre une note à un film ou l'ajouter à une liste ça me dit ""erreur"". quelqu'un aurait une explication ?",0.42293885350227356
ab332837-a4aa-4d7d-8ffe-e7a4c86f824a,2020-07-30,Entertainment,Allocine_App,5,Positif,films | cinéma | film,très bonne appli pour le cinéma et les séries.,0.5753704309463501
ec754b83-66f0-4d31-a6a9-1e2602628750,2020-07-29,Entertainment,Allocine_App,5,Positif,application | facile | très,application que j'utilise depuis plusieurs années. répond à mes attentes.,0.47129085659980774
2d63d01a-e150-4a9a-8b9c-3ac3e50093c3,2020-07-28,Entertainment,Allocine_App,4,Positif,ergonomique | ergonomie | interface,apporte l'essentiel des besoins de recherche avec une belle ergonomie,0.480646550655365
99534d45-9047-4318-87e1-d9fa9991e4cd,2020-07-27,Entertainment,Allocine_App,5,Positif,recommande | je | personne,tres bonne application surtout pour les séances de ciné à proximité. je recommande,0.5279199481010437
584ed652-db1b-4c97-a345-065e9e4b2c6a,2020-07-25,Entertainment,Allocine_App,3,Positif,films | film | cinéma,je ne peux plus mettre mes salles de cinéma en favoris.,0.34692665934562683
24a6dd32-686d-4653-b2d2-ffcfcee747fb,2020-07-22,Entertainment,Allocine_App,4,Positif,vidéos | vidéo | hd,"genial , ça a l air bien je viens de le télécharger mais je sais pas comment l utiliser pour regarder des je ne vois que des bandes annonces . je mettrai ⭐⭐⭐⭐⭐ si vous m aider un peu",0.46362704038619995
87f86120-ebc9-4b4d-9448-c012cb04464b,2020-07-22,Entertainment,Allocine_App,4,Positif,bug | bugs | trop,je l'utilise très souvent,0.44502097368240356
8dfc245c-e773-4aad-b4a7-0b22f9be17bf,2020-07-21,Entertainment,Allocine_App,5,Positif,films | cinéma | film,bien à propos pour soutenir nos cinémas qui en ont bien besoin...,0.5080621838569641
974ca5af-6370-4959-9e91-3893b6244aa7,2020-07-19,Entertainment,Allocine_App,4,Neutre,films | film | cinéma,"l'application est top dans l'utilisation, j'y suis très souvent mais elle met tellement de temps à se lancer que désormais je regarde de plus en plus les infos sur d'autres sites. c'est dommage parce que le reste de l'appli est vraiment bien",0.5339279174804688
359d272e-2390-46e5-ae3d-89cf9e92d7f1,2020-07-18,Entertainment,Allocine_App,1,Négatif,pub | pubs | trop,vraiment trop de pub,0.48352497816085815
7b62828c-b332-49c6-87a7-59ab5b8fae77,2020-07-17,Entertainment,Allocine_App,5,Positif,application | facile | très,très bonne application j'adore,0.6620956063270569
088bd185-bd0d-4a8c-a421-637cd6c3ad2f,2020-07-17,Entertainment,Allocine_App,4,Neutre,lente | lent | très,application assez lourde et parfois lente à s'ouvrir...même avec un bon téléphone.,0.6215426325798035
7960ad55-2435-4590-9c41-09be9f1e78fb,2020-07-17,Entertainment,Allocine_App,5,Positif,application | facile | très,pratique. facile d'utilisation. jolie interface. merci !,0.5083262920379639
10faa9e1-f668-4b91-99cc-bde1b993f13b,2020-07-17,Entertainment,Allocine_App,5,Positif,pratique | très | utile,très intéressante,0.6603763699531555
e72add99-a152-4e9d-af16-9f7d41860415,2020-07-16,Entertainment,Allocine_App,5,Positif,application | facile | très,"excellente application, très fournie, très détaillée!! indispensable !!",0.916730523109436
0a3cc303-a59c-4177-b8ae-a8e78be4e8f6,2020-07-16,Entertainment,Allocine_App,1,Positif,consentement | abonnement | donner,c'est payant ! 😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0.4691356122493744
f5452148-a39a-42ca-a1b3-4ff85cfb23cf,2020-07-16,Entertainment,Allocine_App,1,Négatif,pub | pubs | trop,bcp trop de pub... ça en devient infernal.,0.5732654929161072
8ed9ac50-466a-4d6d-8544-979d81b926f5,2020-07-16,Entertainment,Allocine_App,1,Négatif,compte | mon | numéro,"depuis mon changement de mobile pour un samsung s20 ultra, je ne peux plus me connecter à mon compte ! dans la saisie de mon login, mon adresse mail n'est plus visible quand je la tape dans la zone blanche, elle reste blanche mais pas vide ! si je sélectionne la zone je vois apparaître mon mail ! sur mon pc, avec les mêmes paramètres, la connexion est ok. dans l'attente d'une mise à jour... 3 semaines de passé et aucune réponse ! malgré une mise à jour, mais sans changement.",0.37305083870887756
acd7c95e-ef2f-48ef-8fe4-871aaddb7e3d,2020-07-15,Entertainment,Allocine_App,1,Négatif,pub | pubs | trop,"horrible car lorsque l'on consulte les news, on revient sans cesse en haut de la page pendant le défilement et cela fait des années que ça dure, ça n'a jamais été corrigé, je ne comprends les développeurs, c'est insupportable comme expérience !",0.94480299949646
cc7f3ad1-f696-43c3-8eb5-e9fa9e2b6a6f,2020-07-14,Entertainment,Allocine_App,4,Positif,merci | beaucoup | parfait,merci pour l optimisation !,0.41460075974464417
af92403d-4c90-40bc-86d7-ad34f67abe0e,2020-07-14,Entertainment,Allocine_App,4,Positif,merci | beaucoup | parfait,merci beaucou,0.4461558163166046
18f7fbe0-a12c-4059-8590-26fb74148a04,2020-07-13,Entertainment,Allocine_App,2,Négatif,films | film | cinéma,"j'arrive pas à modifier la liste ""mes cinéma"" ni à cocher comme vu les films",0.3067769408226013
76545d58-504a-4df6-9f2b-74e8a0f643d2,2020-07-13,Entertainment,Allocine_App,5,Positif,annonces | de | leboncoin,super appli pour retrouver des bandes annonces !,0.719186544418335
4c92efd6-fc0b-4b8a-981d-d66a8bc37b7a,2020-07-13,Entertainment,Allocine_App,4,Négatif,l'application | réinstaller | depuis,depuis la dernière mise à jour l'application bug et ne démarre plus,0.64423006772995
83ffd933-825a-457a-929a-b61701a3dd10,2020-07-13,Entertainment,Allocine_App,1,Négatif,films | film | cinéma,"en plus de ramer, le modérateur enlève vos critiques de film quand elles sont négatives (bizarrement film avec omar sy, black snake, les misérables et moi juste noir...) ...je désinstalle et site où je n'irais plus vue qu'on a pas le droit de trouver nul un film s'il y a la communauté black dedans...bizarrement 4 critiques retirées et que pour ces films!!!!!!!!",0.730539858341217
202f2e9d-1377-4dea-b673-2aff74a3826d,2020-07-13,Entertainment,Allocine_App,1,Négatif,annonces | de | leboncoin,des pubs tout le temps. impossible de voir certaines bandes annonces ! avant j'adorais c'etait un super site mais plus maintenant...,0.34180697798728943
17a79691-1a67-49a2-809e-76d75ad12a95,2020-07-12,Entertainment,Allocine_App,1,Négatif,bug | bugs | trop,bug total ce soir seulement la pub de netflix puis plus rien. aucune bande annonce.,0.9060797691345215
2c69e940-1407-4348-bf21-22c419ded2d8,2020-07-10,Entertainment,Allocine_App,1,Négatif,pub | pubs | trop,une bo = une pub = desinstal,0.452365905046463
08656682-1cfd-4396-af5c-1e308306d22e,2020-07-10,Entertainment,Allocine_App,1,Négatif,bug | bugs | trop,"toujours en train de bugger, rien de fonctionne ! hormis ça l'appli est top....",0.6182871460914612
7dbb61ab-af51-4a5d-b90a-03bb3a391093,2020-07-09,Entertainment,Allocine_App,4,Positif,films | film | cinéma,"fais le boulot, ni plus ni moins",0.25684434175491333
e96dc496-1508-4548-95cd-1f00b8dfb485,2020-07-09,Entertainment,Allocine_App,5,Positif,bien | très | super,très sûre.,0.6315183639526367
ee8bdce3-e0c3-4078-bf50-07d9f8ba8aa3,2020-07-09,Entertainment,Allocine_App,5,Positif,films | cinéma | film,une très bonne application on peut noter pleins de films les conseillers ou au contraire les déconseiller. on peut voir les bandes annonces des films et les critiques je vous conseille cette application.,0.5053473711013794
fe0847ef-2f7a-4579-ba8e-2a4b6cabc628,2020-07-08,Entertainment,Allocine_App,5,Neutre,critiques | commentaires | critique,mon aplit préférais il on réglé le problème des critique mais on peut pas changer de photo de profil ni liker des critiques si il y a un moyen de le faire quelqu'un peut m expliquer car quand je clique sur like ou dislike sa fait rien et quand je vais sur modifier profil il y a pas le crayon pour changer de photo de profil,0.45303165912628174
5f60f546-58df-4f73-81b0-25913ba5481b,2020-07-08,Entertainment,Allocine_App,5,Positif,pratique | très | utile,impec très utile et efficace,0.8226370215415955
0c6dbd22-f059-41c3-99fc-f9aa3d1bd0f8,2020-07-08,Entertainment,Allocine_App,4,Positif,notifications | notification | messages,super application....un peu trop de notification et de pub.,0.6327626705169678
d253c77f-7c9e-4bc2-a5fe-18c6665e1c31,2020-07-07,Entertainment,Allocine_App,4,Négatif,application | inutilisable | bug,refonctionne sans explication.,0.5152134299278259
f3590a87-dde9-4595-8ada-eb50bfc1df19,2020-07-07,Entertainment,Allocine_App,1,Négatif,mise | jour | dernière,"la dernière version en date du 07/07/2020, se crash systématiquement au démarrage de l'appli !!! 😅🤔🤨😔😣👿😤🤬",0.6692759990692139
a187f242-3523-4302-bf2e-9ccfa78752f3,2020-07-07,Entertainment,Allocine_App,1,Négatif,l'application | réinstaller | depuis,"l'application ne veut pas se lancer, j'ai essayé de réinstaller l'appli, rien à faire.. help",0.6339888572692871
08c62223-e41b-4e7d-ad7d-0b8f7b907c5c,2020-07-07,Entertainment,Allocine_App,1,Négatif,l'application | réinstaller | depuis,ne fonctionne pas avec mon oppo l'application se ferme seul après avoir été lancé,0.8073230385780334
91fb207f-8d7a-42d7-b90f-06e7139a571d,2020-07-06,Entertainment,Allocine_App,5,Positif,application | facile | très,application bien sympathique et pratique pour tous les cinéphiles ! 😊🎥🎞📽🎬,0.5420015454292297
61586023-15ed-4f4e-8895-451bf470e57c,2020-07-05,Entertainment,Allocine_App,2,Neutre,pub | pubs | trop,pratique mais beaucoup trop de pubs,0.6088786125183105
19e767b6-80b4-46f1-9a16-639b49deab78,2020-07-05,Entertainment,Allocine_App,4,Neutre,noir | écran | dernière,écran noir au démarrage...,0.2650507688522339
e237c838-a8cb-4f67-80e6-f65ba8deda59,2020-07-04,Entertainment,Allocine_App,5,Positif,application | facile | très,"excellent sûr tout les plans, réserver, découvrir, noter. l'application est vraiment pratique et simple à utiliser. de plus l'interface en vaut vraiment la chandelle. je recommande vivement.",0.832591712474823
8016bcc6-3cbf-4e19-8da2-fcc0f74533f3,2020-07-03,Entertainment,Allocine_App,5,Positif,bien | très | super,super cool et toujours à jour,0.7976784110069275
ffff7046-b521-4cab-92c8-f38cbf25b866,2020-06-30,Entertainment,Allocine_App,2,Négatif,films | film | cinéma,je ne peux pas réserver dans mon cinéma mégarama....dommage,0.5206809639930725
3ac9860f-1b55-43e8-8be6-0aadfce185b1,2020-06-30,Entertainment,Allocine_App,5,Positif,application | inutilisable | bug,application fluide correspondant à mes besoins.,0.4992527365684509
1f837c67-f5c5-42c4-be91-18f0ae0e3828,2020-06-30,Entertainment,Allocine_App,5,Positif,bien | très | super,j'adore 😍😍❤️❤️👍✊🌹😊😚😚😘😘😘😘😘😘,0.7075681090354919
732c29b0-e089-4ad2-8f3b-eabc11bf2aad,2020-06-30,Entertainment,Allocine_App,5,Positif,films | cinéma | film,"intéressant , pour suivre l'actualité cinématographique rien de mieux , fabuleux...!",0.4772043824195862
aeea2f6a-d4e6-445c-80e6-c632b5592f87,2020-06-28,Entertainment,Allocine_App,4,Positif,bien | très | super,"fan de la première, je ne me lasse. continuez, c'est super !",0.7527000308036804
5133a33a-c224-4e74-845f-24cb8b8ee4f2,2020-06-28,Entertainment,Allocine_App,5,Positif,bien | très | super,c'est super bien,0.6198357343673706
aa9457a5-2ba0-4ba8-890d-9b6a030d0e88,2020-06-28,Entertainment,Allocine_App,4,Positif,films | cinéma | film,je me sers de l'application à chaque fois que je dois me rendre au ciné (horaire et nouveau film).,0.3154699504375458
5d9bac08-41b9-495a-a128-1064d7d2864b,2020-06-27,Entertainment,Allocine_App,4,Positif,films | cinéma | film,"m'informer, découvrir, rire, le tout autour du cinéma !",0.5571434497833252
b9d6eb2c-5adf-4c21-b297-3bd4ca5bbf3e,2020-06-25,Entertainment,Allocine_App,5,Positif,application | facile | très,facile à utiliser. ce qui est intéressant c'est de voir la cotation des critiques des films,0.546043872833252
c93c1730-a1e8-41a4-b0ad-6699ec7183d8,2020-06-25,Entertainment,Allocine_App,5,Positif,bien | très | super,très bon appli,0.6951913833618164
7d83696a-a50b-4b04-853a-5c92d371b39e,2020-06-23,Entertainment,Allocine_App,4,Positif,films | cinéma | film,facile de trouver la programmation de mon cinéma de proximité,0.4425587058067322
e6dab7f7-b59c-482b-b31f-4a8e6688d131,2020-06-22,Entertainment,Allocine_App,1,Négatif,pub | pubs | trop,"application beaucoup trop lente à démarrer. trop de pub. modérateurs des critiques beaucoup trop tatilleux et arrogants, voir frustrants...",0.5007672905921936
69829221-a255-49e4-852d-e2886e88e5b7,2020-06-22,Entertainment,Allocine_App,4,Positif,films | cinéma | film,"très bien. permet de noter facilement, de se faire une liste vue et une liste à voir... le système de notation rapide remet souvent les mêmes films, et il devrait intégrer les listes des films les mieux notés.",0.529572069644928
68b52cee-b76b-44e6-bd2e-2ac353318053,2020-06-22,Entertainment,Allocine_App,1,Négatif,application | inutilisable | bug,"entre sa grande lenteur (application souvent inutilisable) et la diffusion sans retenue de publicités, cette application est très désagréable à utiliser. en matière de publicités, il s'agit de la pire application qu'il m'ait été donné d'expérimenter.",0.7322367429733276
e85bd821-9f86-4cff-b620-465c6c6bd2ec,2020-06-22,Entertainment,Allocine_App,4,Positif,application | facile | très,facile à utiliser,0.4457014799118042
e2c71237-0f37-47bf-8967-13d180eb5c49,2020-06-22,Entertainment,Allocine_App,4,Positif,films | cinéma | film,il faudrait juste mettre les films en entier aussinon c'est parfait si vous prenez en compte ma proposition je metterais 5 étoiles,0.7939578890800476
c3cfa4ab-2ff1-43b9-85d5-de9054b6d0cc,2020-06-21,Entertainment,Allocine_App,5,Neutre,plante | plantage | plantages,"...cependant l'application plante assez souvent, problème qui sera sûrement règlé avec la mise à jour",0.6099845170974731
92342347-f9d0-4578-ab69-e644139b8f42,2020-06-21,Entertainment,Allocine_App,3,Négatif,films | film | cinéma,très bonne application donnant accès à toutes les séances à proximité ainsi qu'aux nombreux avis. cependant depuis maintenant plus d'un an il m'est impossible de noter tout film. l'application m'indiquant un message d'erreur. j'ai tout essayé ! j'ai même desinstaler l'application mais rien n'y fait ! un défauts qui gache complètement l'expérience et j'en suis déçu.,0.46638917922973633
97639a14-8274-4813-b8f4-bd503555f813,2020-06-20,Entertainment,Allocine_App,1,Négatif,rien | trop | dire,j'aime pas je vous le déconseille,0.5146058797836304
b4f9704c-43ee-4499-8c9f-248812429467,2020-06-19,Entertainment,Allocine_App,2,Négatif,films | film | cinéma,toujours un bug persistant ....au niveau de la liste des films à voir dans notre profil en déroulant la liste à un moment donné plus rien ne s'affiche....est ce possible que qqch soit fait? merci,0.6598418951034546
ff01401b-658c-47d2-9713-2b44301d802a,2020-06-19,Entertainment,Allocine_App,1,Positif,films | cinéma | film,purée....sur tablette pas possible de voir les bandes annonces des films. si on clique sur bandes annonces on a...les émissions ou les interviews. je m en moque éperdument!,0.42135730385780334
07370df6-972e-4c66-a5b6-c49b4911ccba,2020-06-18,Entertainment,Allocine_App,4,Neutre,rien | trop | dire,"elle est un peu compliquée pour moi, mais j 'espère arriver",0.6709197759628296
04de520f-3aa7-4904-a82d-bfd24c38e4a1,2020-06-18,Entertainment,Allocine_App,1,Négatif,séries | série | épisodes,encore la même erreur empêche l'envoi de la critique c'est quoi ce bug et tout ca depuis juillet 2019!! c'est grave!je peux plus noter des films ou séries et mes acteurs et actrices favoris sont disparus il y a même pas l'onglet pour pas aussi créé des collections trop de bug plus qu'avant !! imdb c'est beaucoup plus simple et mieux je suis vraiment on peut pas marquer les épisodes de vu dans les séries j'ai encore d'autres petit bug déçu j'utilise allocine depuis très longtemps corrigé ça svp !,0.6526165008544922
4b66856d-ab65-49c3-85bf-af783ba4d825,2020-06-17,Entertainment,Allocine_App,5,Positif,bien | très | super,très bonne appli,0.6987242698669434
98282cab-7025-416d-b72f-8d909d61e2d7,2020-06-17,Entertainment,Allocine_App,1,Négatif,nickel | transaction | merci,"inutilisable. l'ouverture des pages cinémas ou films met systématiquement ""erreur de chargement"". la pub au démarrage marche nickel par contre.",0.8065035343170166
55f042f0-c002-46a3-8860-e54f6894cde5,2020-06-15,Entertainment,Allocine_App,5,Positif,bien | très | super,tout est bien pensé,0.5077444314956665
133b3d6a-a23d-4539-ad75-ea565d017614,2020-06-15,Entertainment,Allocine_App,3,Négatif,l'application | réinstaller | depuis,"problème de démarrage. le sablier tourne, tourne, rien ne se passe. il faut aller dans les paramètres pour forcer l'arrêt, vider le cache pour que ça marche.",0.48795124888420105
491f9e0d-c548-4ee7-81f9-e9af4361ab86,2020-06-15,Entertainment,Allocine_App,4,Neutre,version | l'ancienne | nouvelle,plutôt pratique pour avoir tout le contenu allociné dans sa poche. l'interface est assez claire. il manque quelques fonctionnalités très utiles mais elles ne sont pas non plus sur la version web. ca reste encore à améliorer.,0.7392557859420776
5030aace-fe4e-4035-8fb3-850b010fc9d8,2020-06-13,Entertainment,Allocine_App,2,Négatif,l'application | réinstaller | depuis,"la nouvelle version de l'application est jugée dangereuse par l'antivirus de mon tel pro, j'ai du la désinstaller !",0.6429364681243896
7d08a40b-0d3c-46a3-b82e-4026e39950de,2020-06-12,Entertainment,Allocine_App,5,Positif,films | cinéma | film,"la meilleure des applications cinéma française, tout simplement.",0.8956497311592102
dd3a0b5a-df91-4330-a4e0-5aa65b93a42c,2020-06-12,Entertainment,Allocine_App,4,Positif,films | cinéma | film,"très bonne application, je l'utilise régulièrement pour me tenir au courant des sorties, voir les avis et ou pouvoir regarder les films/série.tres bien 👍",0.5589660406112671
2cf511ae-c5d7-490f-918b-aae4cd8471bf,2020-06-11,Entertainment,Allocine_App,5,Positif,films | cinéma | film,tres bonne appli pour savoir si un film est bien et ou regarder un film(même si il y a des cassos) l'application est propre !,0.5171129703521729
7cef4cd2-8f82-441a-aa36-59791fe3501d,2020-06-11,Entertainment,Allocine_App,1,Négatif,plante | plantage | plantages,"beugs sur beugs. impossible de poster des critiques, le moteur de recherche plante une fois sur 2... bref à mettre à jour très vite, ou vous allez perdre beaucoup d'utilisateurs.",0.4825088381767273
1efc4f54-64ba-48c0-9a64-08abcb626c82,2020-06-11,Entertainment,Allocine_App,5,Positif,application | facile | très,facile et assez complète j'aime bien,0.5062748789787292
03dc4737-6c4e-4ea5-8ea6-58f682ba1909,2020-06-09,Entertainment,Allocine_App,3,Négatif,films | film | cinéma,appli très complète sauf que les collections c'est un vrai calvaire. impossible de voir ce que notent mes amis sans que ça fasse planter l'appli. malheureusement ce problème date depuis très longtemps. des années même sans aucune correction de ces bugs,0.40587118268013
5c7f8649-11a3-4b6e-91cc-f4240a8f5c50,2020-06-09,Entertainment,Allocine_App,2,Négatif,pub | pubs | trop,beaucoup trop de pub,0.4767338037490845
b313022d-9b99-4d85-b254-0079d33de783,2020-06-09,Entertainment,Allocine_App,2,Négatif,films | cinéma | film,nul. on peut voir que les bandes annonces des films.,0.8925157189369202
8adc9750-13dd-4769-918f-c8328d57c21f,2020-06-09,Entertainment,Allocine_App,3,Neutre,critiques | commentaires | critique,bien mais dommage que l'on ne peut pas suivre nos personnalités préfèrer,0.6875134706497192
2797cb66-2a35-42c5-9ba4-35f08f5c0eee,2020-06-09,Entertainment,Allocine_App,3,Neutre,films | film | cinéma,"bonne application, avec plein d'infos sur les films, simples à utiliser et avec pas mal de possibilités (créer des collections, critiquer des films etc...). cependant la lenteur de l'application devient vraiment insupportable, pourvu que vous cherchiez 3 films différents l'appli devient de plus en plus lente.",0.6885060667991638
cbbc9c63-72e8-43f7-976d-fe5bdeb9b0bf,2020-06-08,Entertainment,Allocine_App,4,Positif,bien | très | super,tout ce qu'on veut,0.6259838342666626
fc590c80-34be-4587-af1c-88eabde12f8b,2020-06-07,Entertainment,Allocine_App,3,Négatif,horaires | sont | les,les séances sous titrées (vostf) ne sont pas indiquées.,0.479829341173172
f2673911-230c-4033-a4d2-52c737469500,2020-06-07,Entertainment,Allocine_App,3,Neutre,films | film | cinéma,les programmations à 15j seraient un plus !,0.4572681486606598
36623043-900c-474f-b594-0c6f089644f0,2020-06-07,Entertainment,Allocine_App,1,Négatif,article | conforme | envoi,votre appli est 0 rempli de bug elle mets 10 ans à afficher un article et je confirme avec 3 tel différents vous êtes 0,0.9060587286949158
95e30227-a6eb-46a6-8aef-4de27405a6f9,2020-06-06,Entertainment,Allocine_App,5,Positif,films | cinéma | film,application intuitive et très complète. seul un film de série b pas trouvé jusqu'à maintenant,0.6143718957901001
